payload_number;adc_time;sg_1;sg_2;sg_3;sg_4
5451;37;1639;1639;1637;1638
5452;44;1645;1641;1641;1638
5453;38;1640;1642;1644;1637
5454;38;1642;1645;1642;1640
5455;37;1638;1640;1641;1641
5456;38;1639;1642;1645;1641
5457;37;1640;1639;1636;1636
5458;38;1636;1640;1642;1640
5459;38;1639;1642;1640;1636
5460;38;1641;1636;1637;1639
5461;38;1638;1638;1643;1640
5462;38;1640;1645;1644;1641
5463;44;1640;1640;1640;1638
5464;38;1640;1643;1640;1638
5465;38;1642;1639;1636;1637
5466;37;1637;1637;1637;1639
5467;37;1637;1635;1639;1637
5468;37;1643;1642;1638;1636
5469;37;1636;1639;1642;1641
5470;38;1641;1643;1638;1642
5471;37;1645;1642;1640;1640
5472;38;1640;1641;1641;1641
5473;37;1638;1644;1641;1636
5474;44;1636;1634;1638;1635
5475;38;1640;1640;1644;1641
5476;37;1640;1637;1636;1635
5477;38;1636;1636;1637;1643
5478;37;1641;1642;1640;1640
5479;38;1644;1641;1640;1640
5480;38;1637;1641;1643;1641
5481;38;1637;1644;1643;1640
5482;38;1640;1637;1638;1637
5483;38;1638;1640;1643;1642
5484;37;1639;1642;1636;1638
5485;44;1643;1639;1641;1636
5486;38;1636;1637;1640;1638
5487;37;1643;1639;1639;1639
5488;38;1638;1640;1641;1643
5489;37;1642;1642;1646;1640
5490;38;1640;1638;1635;1636
5491;38;1634;1638;1639;1645
5492;38;1639;1640;1638;1636
5493;37;1644;1638;1637;1635
5494;38;1638;1638;1642;1642
5495;37;1640;1645;1643;1640
5496;44;1639;1640;1640;1637
5497;37;1640;1639;1646;1643
5498;38;1642;1639;1639;1638
5499;38;1636;1639;1641;1641
5500;38;1638;1641;1639;1636
5501;38;1641;1638;1638;1638
5502;37;1634;1638;1638;1645
5503;38;1642;1642;1641;1639
5504;38;1646;1639;1640;1639
5505;38;1640;1640;1644;1646
5506;38;1640;1641;1637;1639
5507;44;1644;1639;1638;1637
5508;38;1637;1639;1640;1638
5509;37;1637;1638;1636;1638
5510;38;1636;1638;1637;1640
5511;37;1640;1642;1641;1639
5512;38;1644;1647;1649;1647
5513;38;1641;1641;1643;1644
5514;38;1641;1642;1635;1634
5515;37;1638;1636;1635;1629
5516;38;1634;1636;1634;1634
5517;37;1634;1637;1637;1637
5518;44;1630;1632;1635;1633
5519;37;1637;1638;1643;1640
5520;38;1638;1633;1637;1638
5521;38;1639;1640;1641;1643
5522;38;1641;1642;1645;1641
5523;38;1641;1640;1636;1639
5524;38;1635;1640;1640;1638
5525;37;1640;1642;1639;1637
5526;38;1638;1637;1632;1628
5527;37;1632;1635;1643;1644
5528;37;1643;1645;1640;1637
5529;44;1640;1642;1640;1639
5530;38;1641;1643;1644;1641
5531;38;1641;1637;1637;1640
5532;38;1637;1639;1640;1644
5533;38;1640;1641;1639;1638
5534;38;1643;1642;1639;1638
5535;38;1639;1640;1639;1638
5536;37;1639;1644;1643;1642
5537;38;1643;1640;1640;1640
5538;38;1640;1642;1641;1639
5539;38;1643;1640;1637;1638
5540;44;1640;1637;1638;1637
5541;38;1640;1638;1645;1641
5542;38;1641;1643;1639;1638
5543;37;1638;1638;1637;1644
5544;37;1639;1641;1641;1639
5545;38;1644;1644;1640;1641
5546;37;1638;1642;1642;1641
5547;37;1641;1644;1644;1641
5548;38;1641;1638;1637;1640
5549;38;1637;1640;1641;1642
5550;38;1640;1639;1638;1638
5551;44;1643;1638;1637;1634
5552;38;1636;1638;1639;1637
5553;37;1642;1643;1641;1640
5554;38;1638;1639;1640;1642
5555;37;1641;1641;1644;1640
5556;38;1639;1637;1629;1636
5557;37;1638;1636;1633;1635
5558;38;1638;1642;1638;1636
5559;37;1643;1639;1637;1635
5560;38;1636;1638;1641;1638
5561;38;1640;1641;1639;1639
5562;44;1644;1640;1642;1640
5563;38;1640;1640;1641;1640
5564;38;1641;1644;1639;1639
5565;37;1640;1640;1640;1639
5566;38;1641;1640;1645;1639
5567;38;1644;1647;1650;1647
5568;38;1639;1641;1640;1640
5569;38;1640;1641;1641;1640
5570;37;1648;1643;1642;1639
5571;38;1639;1640;1642;1637
5572;38;1642;1644;1640;1640
5573;44;1644;1638;1640;1636
5574;38;1638;1640;1639;1638
5575;38;1640;1637;1637;1639
5576;38;1633;1635;1639;1641
5577;38;1638;1632;1630;1636
5578;38;1641;1642;1640;1641
5579;38;1639;1642;1642;1645
5580;38;1641;1641;1640;1637
5581;38;1644;1639;1638;1639
5582;38;1638;1639;1642;1639
5583;38;1639;1645;1642;1639
5584;44;1639;1638;1639;1638
5585;37;1640;1638;1638;1634
5586;38;1644;1643;1638;1641
5587;37;1640;1642;1641;1645
5588;38;1642;1642;1646;1641
5589;38;1642;1638;1637;1637
5590;38;1635;1640;1638;1644
5591;37;1638;1640;1639;1637
5592;37;1644;1641;1637;1635
5593;38;1636;1639;1639;1634
5594;37;1641;1645;1640;1639
5595;44;1638;1637;1639;1638
5596;37;1637;1637;1639;1636
5597;38;1641;1640;1639;1641
5598;38;1638;1638;1638;1642
5599;38;1641;1639;1638;1636
5600;38;1643;1644;1640;1639
5601;38;1637;1639;1639;1640
5602;37;1636;1641;1644;1641
5603;37;1643;1639;1639;1638
5604;37;1638;1640;1644;1645
5605;38;1641;1641;1640;1639
5606;44;1634;1635;1640;1636
5607;38;1637;1639;1641;1638
5608;37;1641;1641;1637;1639
5609;38;1637;1640;1640;1640
5610;38;1637;1638;1643;1639
5611;38;1644;1640;1640;1641
5612;37;1639;1639;1641;1646
5613;38;1639;1642;1638;1638
5614;38;1646;1642;1638;1640
5615;38;1639;1639;1640;1638
5616;38;1640;1639;1638;1638
5617;44;1639;1637;1639;1637
5618;38;1640;1639;1645;1645
5619;37;1641;1641;1639;1641
5620;38;1637;1640;1640;1644
5621;38;1637;1640;1642;1638
5622;38;1636;1634;1637;1637
5623;38;1631;1634;1633;1635
5624;38;1638;1641;1638;1637
5625;37;1644;1640;1638;1635
5626;38;1632;1634;1638;1639
5627;37;1634;1633;1635;1637
5628;44;1633;1638;1639;1638
5629;38;1640;1642;1646;1646
5630;37;1642;1641;1641;1640
5631;38;1638;1641;1640;1641
5632;37;1641;1640;1641;1636
5633;37;1643;1645;1640;1639
5634;38;1637;1640;1641;1640
5635;38;1638;1641;1639;1636
5636;37;1640;1640;1640;1635
5637;37;1633;1637;1641;1641
5638;38;1636;1635;1634;1639
5639;43;1644;1639;1637;1636
5640;38;1638;1638;1641;1637
5641;38;1639;1644;1639;1638
5642;37;1636;1638;1638;1642
5643;38;1639;1640;1644;1641
5644;38;1642;1639;1640;1640
5645;38;1639;1641;1641;1645
5646;38;1638;1641;1641;1638
5647;37;1645;1642;1641;1636
5648;38;1638;1638;1640;1639
5649;37;1639;1644;1639;1638
5650;44;1637;1637;1639;1639
5651;37;1639;1641;1643;1641
5652;38;1640;1641;1641;1640
5653;38;1640;1639;1642;1641
5654;38;1642;1641;1644;1639
5655;38;1642;1639;1639;1639
5656;37;1637;1639;1640;1645
5657;38;1639;1641;1631;1633
5658;38;1634;1641;1639;1632
5659;38;1631;1637;1639;1637
5660;37;1638;1638;1635;1636
5661;44;1644;1641;1641;1637
5662;38;1638;1640;1641;1639
5663;37;1640;1639;1640;1639
5664;38;1639;1640;1640;1643
5665;37;1641;1638;1639;1636
5666;38;1642;1643;1639;1638
5667;37;1637;1641;1637;1638
5668;37;1641;1641;1640;1635
5669;37;1640;1640;1640;1638
5670;38;1637;1640;1643;1641
5671;37;1639;1640;1638;1637
5672;44;1643;1640;1640;1636
5673;38;1639;1640;1640;1636
5674;38;1639;1644;1638;1636
5675;37;1635;1638;1639;1639
5676;38;1635;1640;1639;1632
5677;38;1629;1637;1638;1641
5678;38;1638;1640;1638;1642
5679;37;1640;1643;1642;1639
5680;37;1643;1642;1641;1639
5681;37;1641;1639;1642;1638
5682;38;1637;1638;1638;1638
5683;44;1642;1640;1639;1635
5684;38;1637;1638;1639;1636
5685;37;1638;1641;1636;1640
5686;38;1641;1639;1639;1639
5687;38;1640;1642;1646;1640
5688;38;1640;1638;1640;1639
5689;37;1641;1641;1640;1643
5690;37;1638;1640;1635;1635
5691;38;1643;1639;1637;1636
5692;37;1636;1641;1639;1637
5693;37;1638;1643;1638;1636
5694;44;1639;1637;1640;1638
5695;38;1640;1641;1639;1642
5696;38;1634;1636;1635;1633
5697;37;1633;1638;1639;1634
5698;37;1636;1639;1641;1635
5699;37;1641;1638;1638;1638
5700;37;1637;1638;1639;1643
5701;38;1638;1643;1637;1638
5702;37;1642;1642;1638;1639
5703;38;1639;1640;1642;1640
5704;37;1641;1641;1639;1639
5705;44;1646;1641;1641;1641
5706;38;1640;1637;1631;1638
5707;37;1639;1638;1635;1638
5708;38;1637;1637;1640;1644
5709;37;1640;1640;1640;1638
5710;38;1642;1644;1638;1638
5711;38;1639;1641;1641;1642
5712;38;1641;1641;1638;1639
5713;38;1639;1641;1639;1639
5714;38;1639;1643;1643;1640
5715;38;1640;1644;1640;1639
5716;44;1637;1635;1637;1635
5717;38;1638;1636;1643;1639
5718;38;1638;1637;1633;1635
5719;37;1635;1635;1641;1644
5720;38;1642;1641;1642;1638
5721;37;1644;1643;1639;1641
5722;38;1638;1640;1642;1640
5723;38;1639;1643;1641;1638
5724;38;1638;1638;1638;1634
5725;38;1636;1638;1641;1642
5726;38;1637;1644;1641;1637
5727;44;1637;1638;1639;1639
5728;38;1639;1641;1646;1647
5729;38;1641;1641;1639;1640
5730;37;1640;1640;1641;1645
5731;38;1644;1638;1640;1637
5732;38;1642;1641;1637;1637
5733;38;1636;1635;1640;1640
5734;38;1641;1640;1637;1637
5735;38;1643;1638;1640;1638
5736;38;1638;1640;1641;1639
5737;37;1641;1644;1642;1640
5738;44;1638;1639;1640;1639
5739;38;1641;1641;1643;1640
5740;37;1640;1640;1637;1638
5741;38;1636;1638;1639;1643
5742;37;1638;1639;1637;1636
5743;38;1642;1641;1636;1636
5744;37;1633;1637;1641;1641
5745;37;1641;1643;1642;1641
5746;37;1641;1639;1639;1639
5747;38;1639;1640;1642;1645
5748;37;1639;1643;1640;1639
5749;44;1638;1637;1637;1635
5750;37;1639;1640;1644;1641
5751;38;1640;1641;1638;1638
5752;38;1634;1635;1635;1641
5753;38;1639;1643;1643;1638
5754;38;1645;1643;1639;1640
5755;38;1639;1641;1643;1640
5756;38;1640;1641;1637;1636
5757;37;1645;1638;1639;1636
5758;38;1635;1639;1640;1637
5759;38;1638;1642;1640;1637
5760;44;1634;1632;1634;1636
5761;37;1638;1638;1644;1643
5762;37;1639;1639;1640;1638
5763;38;1641;1640;1639;1643
5764;38;1641;1640;1639;1637
5765;38;1644;1641;1638;1638
5766;37;1637;1640;1640;1639
5767;38;1639;1640;1635;1635
5768;38;1637;1634;1635;1633
5769;38;1635;1639;1640;1640
5770;38;1640;1641;1639;1639
5771;44;1642;1639;1639;1637
5772;38;1640;1639;1641;1638
5773;38;1641;1643;1639;1636
5774;37;1639;1637;1638;1639
5775;37;1640;1638;1643;1639
5776;38;1639;1637;1637;1636
5777;37;1635;1637;1635;1643
5778;37;1640;1641;1639;1639
5779;38;1645;1641;1640;1638
5780;38;1637;1640;1643;1641
5781;38;1639;1645;1642;1639
5782;44;1638;1636;1639;1635
5783;38;1636;1640;1644;1643
5784;37;1641;1641;1637;1639
5785;38;1637;1637;1637;1638
5786;37;1639;1638;1633;1635
5787;38;1642;1638;1638;1641
5788;37;1638;1641;1641;1641
5789;38;1641;1643;1639;1638
5790;37;1643;1641;1639;1635
5791;38;1636;1639;1642;1639
5792;38;1638;1644;1642;1638
5793;44;1637;1636;1635;1634
5794;38;1636;1639;1644;1643
5795;38;1642;1638;1636;1639
5796;37;1638;1639;1640;1643
5797;38;1641;1641;1641;1637
5798;38;1640;1638;1637;1638
5799;38;1637;1639;1641;1641
5800;37;1639;1643;1643;1637
5801;38;1643;1638;1637;1638
5802;38;1635;1637;1640;1638
5803;38;1639;1643;1641;1642
5804;43;1640;1638;1640;1638
5805;37;1640;1641;1645;1641
5806;37;1640;1640;1636;1638
5807;38;1637;1638;1639;1642
5808;37;1639;1639;1638;1638
5809;37;1640;1639;1636;1638
5810;37;1636;1639;1640;1640
5811;38;1639;1642;1639;1639
5812;38;1643;1640;1639;1637
5813;38;1638;1641;1642;1640
5814;37;1641;1643;1639;1638
5815;44;1645;1641;1641;1637
5816;38;1638;1638;1642;1638
5817;37;1640;1643;1641;1640
5818;38;1638;1640;1640;1641
5819;37;1638;1640;1646;1640
5820;38;1643;1641;1639;1640
5821;37;1640;1641;1640;1643
5822;37;1640;1643;1641;1639
5823;37;1639;1635;1637;1637
5824;38;1636;1640;1641;1639
5825;37;1639;1640;1635;1636
5826;44;1643;1638;1637;1634
5827;37;1637;1636;1640;1638
5828;38;1640;1644;1641;1641
5829;38;1640;1641;1640;1642
5830;38;1641;1641;1645;1639
5831;38;1642;1639;1635;1637
5832;38;1635;1639;1639;1645
5833;37;1638;1642;1640;1637
5834;37;1644;1639;1640;1640
5835;37;1637;1640;1642;1637
5836;38;1642;1644;1644;1640
5837;44;1640;1640;1641;1637
5838;38;1640;1640;1640;1640
5839;37;1642;1639;1638;1639
5840;38;1636;1636;1638;1643
5841;38;1640;1640;1638;1637
5842;38;1642;1645;1639;1638
5843;37;1637;1640;1639;1641
5844;38;1637;1642;1645;1641
5845;37;1641;1639;1638;1638
5846;38;1639;1640;1643;1646
5847;37;1641;1640;1640;1639
5848;43;1642;1639;1639;1638
5849;38;1640;1640;1641;1638
5850;38;1640;1645;1640;1638
5851;37;1638;1638;1642;1640
5852;37;1637;1637;1643;1640
5853;37;1641;1639;1640;1638
5854;37;1641;1641;1639;1645
5855;38;1639;1644;1640;1638
5856;37;1638;1636;1638;1637
5857;38;1637;1640;1641;1636
5858;37;1639;1643;1639;1638
5859;44;1638;1635;1636;1635
5860;38;1639;1637;1644;1638
5861;37;1641;1639;1639;1641
5862;38;1637;1639;1639;1644
5863;37;1642;1641;1640;1639
5864;38;1643;1642;1637;1638
5865;37;1638;1638;1641;1639
5866;38;1638;1642;1643;1638
5867;37;1640;1636;1638;1639
5868;38;1637;1641;1641;1642
5869;38;1640;1640;1639;1639
5870;44;1642;1641;1640;1640
5871;37;1640;1641;1643;1640
5872;38;1642;1644;1641;1639
5873;38;1637;1637;1640;1640
5874;38;1640;1640;1639;1637
5875;37;1640;1638;1635;1636
5876;37;1635;1640;1635;1632
5877;38;1639;1640;1636;1637
5878;38;1644;1640;1640;1639
5879;38;1640;1640;1643;1642
5880;38;1642;1640;1641;1640
5881;44;1645;1640;1639;1637
5882;37;1638;1639;1642;1639
5883;37;1640;1644;1639;1639
5884;38;1638;1639;1641;1642
5885;37;1640;1638;1645;1639
5886;37;1642;1638;1638;1643
5887;37;1639;1639;1641;1647
5888;38;1641;1643;1640;1639
5889;38;1645;1642;1639;1637
5890;38;1637;1639;1641;1637
5891;37;1637;1638;1639;1636
5892;44;1639;1636;1638;1636
5893;38;1638;1640;1641;1637
5894;37;1641;1641;1640;1639
5895;38;1638;1639;1640;1643
5896;37;1643;1642;1643;1640
5897;38;1642;1641;1638;1638
5898;37;1635;1640;1641;1644
5899;37;1638;1641;1637;1638
5900;37;1644;1641;1638;1637
5901;38;1636;1640;1641;1640
5902;37;1639;1639;1638;1637
5903;44;1640;1637;1640;1637
5904;38;1638;1641;1643;1638
5905;38;1642;1645;1642;1641
5906;37;1638;1638;1640;1640
5907;38;1642;1641;1639;1636
5908;38;1643;1643;1641;1637
5909;38;1635;1639;1640;1641
5910;37;1641;1640;1644;1637
5911;37;1643;1640;1640;1642
5912;38;1639;1642;1642;1645
5913;38;1639;1642;1637;1640
5914;44;1644;1640;1641;1637
5915;38;1639;1642;1638;1638
5916;38;1640;1645;1641;1640
5917;37;1638;1639;1641;1642
5918;38;1640;1640;1643;1637
5919;37;1638;1639;1642;1642
5920;37;1639;1640;1642;1645
5921;38;1641;1642;1640;1639
5922;37;1645;1644;1639;1640
5923;38;1638;1639;1642;1637
5924;38;1641;1644;1641;1642
5925;44;1640;1631;1631;1635
5926;38;1638;1636;1633;1632
5927;37;1631;1635;1635;1638
5928;38;1639;1636;1637;1640
5929;38;1641;1637;1639;1638
5930;38;1641;1638;1639;1640
5931;37;1636;1638;1636;1639
5932;38;1639;1635;1631;1633
5933;37;1641;1638;1638;1637
5934;37;1637;1639;1641;1638
5935;38;1639;1637;1633;1635
5936;43;1641;1638;1641;1638
5937;38;1639;1641;1643;1639
5938;37;1643;1640;1638;1640
5939;38;1639;1640;1641;1643
5940;37;1638;1640;1638;1636
5941;38;1643;1643;1639;1639
5942;37;1636;1640;1640;1641
5943;38;1638;1643;1647;1641
5944;37;1640;1638;1639;1638
5945;38;1639;1642;1643;1647
5946;38;1641;1641;1639;1639
5947;44;1646;1640;1640;1637
5948;37;1638;1639;1641;1639
5949;38;1640;1640;1636;1638
5950;38;1639;1640;1638;1640
5951;38;1639;1642;1639;1637
5952;38;1640;1637;1639;1638
5953;38;1638;1640;1640;1645
5954;37;1640;1642;1640;1639
5955;38;1645;1644;1640;1640
5956;38;1637;1642;1642;1638
5957;38;1637;1644;1641;1637
5958;44;1639;1637;1638;1638
5959;37;1638;1637;1644;1644
5960;37;1640;1639;1635;1636
5961;38;1635;1639;1641;1644
5962;37;1640;1642;1645;1646
5963;37;1639;1645;1640;1638
5964;37;1633;1639;1640;1634
5965;38;1638;1641;1638;1637
5966;38;1632;1637;1632;1633
5967;38;1636;1639;1634;1631
5968;37;1635;1641;1642;1635
5969;44;1643;1641;1640;1638
5970;38;1641;1643;1642;1640
5971;37;1641;1644;1642;1641
5972;38;1639;1639;1640;1640
5973;37;1639;1638;1645;1640
5974;38;1640;1636;1638;1637
5975;38;1635;1639;1638;1645
5976;38;1640;1642;1638;1637
5977;37;1644;1642;1640;1640
5978;38;1639;1641;1644;1647
5979;37;1641;1645;1644;1642
5980;44;1641;1637;1641;1641
5981;37;1639;1639;1644;1644
5982;38;1641;1638;1638;1638
5983;38;1639;1638;1640;1644
5984;38;1640;1640;1640;1638
5985;38;1642;1642;1637;1639
5986;37;1636;1639;1637;1640
5987;38;1640;1637;1633;1639
5988;38;1641;1639;1640;1639
5989;37;1639;1641;1643;1644
5990;37;1638;1639;1636;1638
5991;44;1640;1636;1635;1635
5992;38;1637;1639;1644;1643
5993;38;1641;1641;1637;1637
5994;37;1633;1637;1639;1644
5995;38;1640;1641;1643;1639
5996;38;1641;1641;1638;1637
5997;38;1634;1640;1640;1634
5998;37;1643;1643;1643;1639
5999;38;1641;1638;1638;1637
6000;37;1637;1638;1641;1643
6001;37;1640;1641;1638;1638
6002;43;1643;1639;1640;1640
6003;38;1641;1640;1644;1641
6004;37;1642;1645;1640;1638
6005;38;1641;1639;1641;1642
6006;38;1640;1641;1646;1640
6007;38;1640;1637;1637;1637
6008;38;1635;1639;1639;1645
6009;38;1638;1642;1641;1638
6010;37;1638;1636;1635;1635
6011;38;1637;1639;1642;1641
6012;37;1640;1641;1638;1638
6013;44;1640;1639;1640;1640
6014;38;1643;1641;1643;1640
6015;37;1639;1644;1640;1639
6016;38;1635;1631;1638;1641
6017;37;1640;1637;1631;1633
6018;37;1641;1637;1635;1636
6019;38;1632;1638;1639;1644
6020;38;1642;1643;1640;1643
6021;37;1645;1643;1641;1640
6022;37;1638;1639;1643;1639
6023;37;1639;1641;1637;1638
6024;44;1640;1638;1638;1638
6025;38;1639;1638;1639;1635
6026;37;1634;1630;1634;1639
6027;38;1635;1633;1631;1635
6028;37;1641;1642;1646;1642
6029;38;1644;1641;1640;1639
6030;38;1639;1641;1641;1646
6031;38;1637;1643;1638;1637
6032;37;1641;1639;1637;1639
6033;37;1637;1639;1642;1639
6034;38;1639;1644;1639;1639
6035;44;1633;1633;1634;1635
6036;38;1639;1640;1642;1640
6037;38;1640;1639;1638;1639
6038;37;1638;1640;1641;1645
6039;38;1640;1642;1646;1642
6040;38;1642;1639;1637;1638
6041;38;1637;1640;1639;1638
6042;38;1638;1640;1644;1640
6043;37;1646;1643;1638;1636
6044;37;1633;1637;1642;1640
6045;38;1640;1641;1640;1638
6046;44;1646;1641;1642;1640
6047;38;1639;1641;1641;1639
6048;37;1640;1644;1639;1639
6049;38;1638;1637;1639;1642
6050;37;1640;1640;1640;1637
6051;38;1643;1638;1634;1634
6052;38;1635;1637;1635;1635
6053;38;1637;1640;1638;1635
6054;38;1641;1639;1640;1639
6055;38;1641;1642;1643;1646
6056;38;1637;1633;1637;1637
6057;44;1645;1640;1639;1635
6058;38;1637;1639;1641;1636
6059;38;1639;1644;1640;1638
6060;38;1634;1638;1638;1639
6061;37;1639;1638;1641;1640
6062;37;1643;1647;1646;1642
6063;38;1638;1641;1641;1642
6064;38;1639;1643;1646;1639
6065;37;1642;1639;1638;1637
6066;38;1636;1640;1640;1639
6067;38;1640;1641;1638;1637
6068;44;1640;1635;1635;1634
6069;38;1636;1641;1642;1640
6070;38;1642;1647;1642;1639
6071;37;1641;1638;1641;1641
6072;38;1641;1642;1641;1638
6073;38;1642;1644;1639;1639
6074;38;1637;1639;1639;1644
6075;38;1637;1643;1639;1639
6076;37;1631;1633;1638;1638
6077;38;1635;1637;1630;1632
6078;38;1640;1640;1633;1636
6079;44;1644;1641;1643;1639
6080;38;1641;1639;1642;1639
6081;37;1642;1640;1638;1639
6082;38;1637;1638;1639;1643
6083;38;1640;1642;1640;1641
6084;37;1640;1639;1637;1638
6085;37;1636;1640;1640;1644
6086;38;1641;1644;1646;1642
6087;37;1646;1643;1641;1637
6088;38;1639;1640;1642;1639
6089;38;1644;1642;1639;1638
6090;44;1639;1638;1637;1636
6091;37;1639;1638;1644;1641
6092;38;1638;1639;1638;1638
6093;37;1636;1636;1640;1640
6094;38;1638;1640;1640;1639
6095;37;1643;1643;1640;1641
6096;37;1635;1637;1642;1641
6097;38;1637;1638;1642;1640
6098;38;1644;1642;1641;1638
6099;38;1638;1638;1642;1640
6100;37;1640;1644;1643;1640
6101;44;1645;1640;1640;1638
6102;38;1637;1638;1641;1637
6103;37;1641;1646;1640;1641
6104;38;1637;1638;1643;1643
6105;37;1641;1641;1642;1639
6106;38;1643;1640;1637;1631
6107;38;1633;1637;1631;1634
6108;38;1640;1639;1637;1636
6109;37;1646;1644;1640;1639
6110;38;1639;1641;1642;1637
6111;37;1641;1645;1643;1642
6112;44;1643;1640;1640;1639
6113;37;1642;1641;1641;1640
6114;38;1642;1642;1640;1639
6115;38;1639;1639;1639;1643
6116;38;1640;1640;1641;1636
6117;38;1643;1641;1637;1638
6118;37;1637;1640;1641;1642
6119;38;1639;1640;1638;1638
6120;38;1644;1640;1639;1640
6121;38;1637;1640;1642;1648
6122;37;1639;1643;1640;1639
6123;44;1645;1639;1640;1637
6124;38;1637;1638;1643;1643
6125;37;1640;1644;1640;1638
6126;38;1638;1638;1641;1639
6127;37;1635;1629;1635;1637
6128;38;1638;1633;1638;1637
6129;38;1638;1641;1643;1641
6130;37;1642;1645;1639;1638
6131;38;1639;1636;1637;1636
6132;37;1638;1639;1641;1640
6133;37;1638;1640;1637;1638
6134;44;1640;1637;1639;1638
6135;37;1639;1639;1639;1635
6136;38;1638;1639;1638;1639
6137;38;1634;1638;1641;1643
6138;38;1639;1642;1640;1637
6139;38;1643;1643;1640;1638
6140;38;1637;1639;1640;1639
6141;37;1641;1640;1636;1638
6142;38;1641;1639;1636;1637
6143;37;1638;1638;1642;1644
6144;37;1639;1643;1639;1639
6145;44;1646;1642;1636;1634
6146;38;1640;1638;1635;1641
6147;38;1640;1644;1639;1643
6148;38;1640;1642;1642;1641
6149;38;1638;1637;1639;1637
6150;38;1641;1637;1638;1637
6151;38;1637;1639;1639;1640
6152;37;1638;1639;1635;1635
6153;37;1641;1640;1641;1639
6154;38;1639;1642;1641;1644
6155;37;1642;1643;1639;1637
6156;44;1639;1637;1639;1636
6157;37;1639;1639;1641;1637
6158;37;1640;1645;1641;1638
6159;38;1638;1638;1638;1640
6160;38;1640;1638;1643;1639
6161;38;1643;1639;1638;1637
6162;38;1633;1640;1642;1645
6163;38;1638;1641;1637;1634
6164;37;1641;1640;1637;1639
6165;38;1636;1638;1639;1639
6166;37;1638;1641;1638;1638
6167;44;1643;1638;1639;1636
6168;37;1637;1639;1643;1643
6169;38;1640;1642;1638;1640
6170;37;1638;1640;1640;1643
6171;38;1640;1642;1644;1642
6172;38;1643;1639;1637;1639
6173;38;1639;1640;1639;1641
6174;37;1639;1642;1639;1636
6175;37;1640;1635;1634;1634
6176;38;1631;1636;1638;1639
6177;38;1637;1628;1628;1635
6178;44;1648;1647;1643;1640
6179;37;1640;1640;1644;1639
6180;38;1642;1644;1642;1639
6181;38;1640;1639;1641;1640
6182;38;1641;1641;1645;1640
6183;38;1641;1638;1638;1638
6184;38;1637;1640;1639;1644
6185;38;1640;1638;1634;1635
6186;37;1640;1634;1632;1637
6187;37;1638;1640;1642;1639
6188;38;1638;1636;1640;1641
6189;44;1640;1639;1640;1639
6190;38;1638;1641;1643;1642
6191;38;1641;1640;1637;1637
6192;38;1636;1638;1639;1642
6193;38;1639;1639;1642;1638
6194;38;1641;1644;1640;1641
6195;37;1637;1641;1639;1641
6196;37;1641;1643;1645;1640
6197;38;1641;1640;1639;1638
6198;38;1638;1642;1642;1644
6199;38;1640;1640;1638;1641
6200;44;1643;1639;1640;1637
6201;38;1640;1641;1644;1642
6202;37;1640;1635;1636;1637
6203;38;1638;1638;1640;1641
6204;37;1640;1640;1640;1638
6205;38;1642;1640;1637;1640
6206;38;1638;1640;1640;1647
6207;38;1639;1641;1638;1635
6208;38;1640;1636;1637;1635
6209;38;1637;1638;1642;1645
6210;38;1639;1641;1634;1634
6211;44;1644;1642;1642;1640
6212;38;1641;1641;1643;1641
6213;38;1641;1645;1639;1639
6214;38;1640;1640;1641;1644
6215;38;1641;1639;1644;1641
6216;38;1636;1644;1644;1642
6217;38;1634;1636;1639;1642
6218;37;1640;1642;1643;1639
6219;38;1639;1639;1639;1638
6220;37;1639;1644;1642;1643
6221;37;1642;1641;1640;1640
6222;44;1645;1641;1641;1639
6223;38;1639;1640;1641;1640
6224;38;1641;1645;1642;1640
6225;38;1638;1639;1638;1640
6226;38;1640;1638;1641;1638
6227;38;1640;1640;1637;1639
6228;38;1639;1642;1643;1641
6229;37;1638;1642;1639;1638
6230;37;1641;1639;1640;1638
6231;38;1639;1641;1642;1644
6232;37;1639;1643;1641;1641
6233;43;1639;1637;1639;1638
6234;38;1637;1642;1644;1643
6235;37;1639;1635;1635;1630
6236;38;1630;1636;1636;1631
6237;38;1642;1642;1639;1634
